Month,Exports,Imports,OT,start_date,date,end_date,his_avg_1,his_std_1,his_avg_2,his_std_2,his_avg_3,his_std_3,his_avg_4,his_std_4,his_avg_5,his_std_5,his_avg_6,his_std_6,his_avg_7,his_std_7,prior_history_avg,prior_history_std,Final_Search_2,Final_Search_4,Final_Search_6
December 1995,50853.0,59678.9,-8825.9,1995-12-01,1995-12-01,1995-12-31,-10517.1,,-8912.05,2269.883478286936,-8366.633333333333,1862.424098677133,-7751.875,1955.5375004927248,-7443.719999999999,1828.357926391876,-7317.516666666666,1664.2950019953394,-7758.12857142857,1914.9943861660845,-10517.1,,"Available facts are as follows: 1995-11-20: NA. 1995-11-13: The United States has experienced international trade deficits overall in recent years, but U.S. trade with the GCC countries has frequently yielded a surplus. [Source]; The U.S. employment report release triggers a flurry of activity on foreign exchange trading floors. [Source];","Available facts are as follows: 1995-11-20: NA. 1995-11-13: The United States has experienced international trade deficits overall in recent years, but U.S. trade with the GCC countries has frequently yielded a surplus. [Source]; The U.S. employment report release triggers a flurry of activity on foreign exchange trading floors. [Source] 1995-11-06: The United States economy has hegemony over international trade, and its growth relative to domestic markets has an impact on the global trade balance. [Source: www.jstor.org] 1995-10-30: The United States had a $5 billion trade deficit with Colombia 10 years prior to 1995, but by 1995, it had a $5 billion surplus. [Source: www.nytimes.com];","Available facts are as follows: 1995-11-20: NA. 1995-11-13: The United States has experienced international trade deficits overall in recent years, but U.S. trade with the GCC countries has frequently yielded a surplus. [Source]; The U.S. employment report release triggers a flurry of activity on foreign exchange trading floors. [Source] 1995-11-06: The United States economy has hegemony over international trade, and its growth relative to domestic markets has an impact on the global trade balance. [Source: www.jstor.org] 1995-10-30: The United States had a $5 billion trade deficit with Colombia 10 years prior to 1995, but by 1995, it had a $5 billion surplus. [Source: www.nytimes.com] 1995-10-23: NA. 1995-10-16: The United States' trade partners include Brazil, Argentina, and the United Kingdom. [Source: documents.worldbank.org, www.elibrary.imf.org]; In 1995, Argentina's exports to the United States accounted for 9.7% of its total exports, while imports from the United States accounted for 23.0% of its total imports. [Source: documents.worldbank.org];"
January 1994,37560.5,46514.1,-8953.6,1994-01-01,1994-01-01,1994-01-31,-6099.8,,-5785.200000000001,444.9115867225756,-6216.366666666668,810.3624148079259,-7072.200000000001,1835.10061667837,-7385.460000000001,1736.7656269629476,-7800.183333333334,1856.0863486558665,-8607.67142857143,2726.745241561989,-6099.8,,"Available facts are as follows: 1993-12-20: NA. 1993-12-13: The United States International Trade Balance is affected by various factors, including foreign trade and the balance of payments. [Source: www.marines.mil];","Available facts are as follows: 1993-12-20: NA. 1993-12-13: The United States International Trade Balance is affected by various factors, including foreign trade and the balance of payments. [Source: www.marines.mil] 1993-12-06: NA. 1993-11-29: The United States has a trade deficit, and Japan has a consistently favorable balance of trade. [Source: hbr.org];","Available facts are as follows: 1993-12-20: NA. 1993-12-13: The United States International Trade Balance is affected by various factors, including foreign trade and the balance of payments. [Source: www.marines.mil] 1993-12-06: NA. 1993-11-29: The United States has a trade deficit, and Japan has a consistently favorable balance of trade. [Source: hbr.org] 1993-11-22: NA. 1993-11-15: The trade balance still had a surplus in 1993, with countries in Latin America and the United States being significant players. [Source: repositorio.cepal.org]; In 1992, private foreign exchange account balances stood at about US$400 million in Jamaica. [Source: www.psoj.org];"
February 1994,37125.6,46653.7,-9528.1,1994-02-01,1994-02-01,1994-02-28,-5746.3,,-3961.9,2523.522680698551,-4041.6666666666665,1789.7406301845342,-4568.775,1801.8935769073605,-5379.46,2391.895941089412,-6345.966666666667,3190.8844815609773,-7004.6,3394.314592569954,-5746.3,,Available facts are as follows: 1994-01-24: The United States had trade relations with Israel in 1994. [Source: www.c-span.org] 1994-01-17: NA.;,"Available facts are as follows: 1994-01-24: The United States had trade relations with Israel in 1994. [Source: www.c-span.org] 1994-01-17: NA. 1994-01-10: The United States has experienced a bilateral trade imbalance with Taiwan, resulting in a significant surplus for Taiwan and a politically troublesome trade imbalance for the US. [Source: www.nber.org] 1994-01-03: The United States passed Germany in world exports in 1994. [Source: www.chathamhouse.org]; The US had a trade deficit, with imports exceeding exports, in 1994. [Source: www.ide.go.jp];","Available facts are as follows: 1994-01-24: The United States had trade relations with Israel in 1994. [Source: www.c-span.org] 1994-01-17: NA. 1994-01-10: The United States has experienced a bilateral trade imbalance with Taiwan, resulting in a significant surplus for Taiwan and a politically troublesome trade imbalance for the US. [Source: www.nber.org] 1994-01-03: The United States passed Germany in world exports in 1994. [Source: www.chathamhouse.org]; The US had a trade deficit, with imports exceeding exports, in 1994. [Source: www.ide.go.jp] 1993-12-27: The United States' sectoral trade balances, especially with Japan, are well explained by the evolution of comparative advantage and exchange rates. [Source: www.elibrary.imf.org] 1993-12-20: NA.;"
March 1994,46138.6,54662.7,-8524.1,1994-03-01,1994-03-01,1994-03-31,-8746.1,,-6136.55,3690.4610016907104,-4720.533333333334,3581.2094051218696,-5132.575,3037.952250420229,-5496.780000000001,2754.104539954865,-5856.633333333334,2616.302731464129,-6538.3714285714295,2992.9196111903207,-8746.1,,"Available facts are as follows: 1994-02-21: The United States had a trade deficit in 1994, with a notable increase in the deficit after trade talks with Japan collapsed on February 14, 1994. [Source: The New York Times] 1994-02-14: The United States' debt to GNP ratio reversed its downward trend in the last decade, starting from the end of the second world war. [Source: www.nber.org];","Available facts are as follows: 1994-02-21: The United States had a trade deficit in 1994, with a notable increase in the deficit after trade talks with Japan collapsed on February 14, 1994. [Source: The New York Times] 1994-02-14: The United States' debt to GNP ratio reversed its downward trend in the last decade, starting from the end of the second world war. [Source: www.nber.org] 1994-02-07: The United States had an $80 billion merchandise trade deficit in 1994. [Source: scholarlycommons.law.case.edu]; The United States imported 2.9 million tons of bananas in 1994, accounting for approximately 38% of world trade in bananas. [Source: www.wto.org] 1994-01-31: The United States has significant influence in international trade, and its embargo can have a substantial impact on trade balances. [Source: scholar.smu.edu]; The privatization of trade has led to a shift in handling marketed surplus from the government to private entities, benefiting agriculture. [Source: www.elibrary.imf.org];","Available facts are as follows: 1994-02-21: The United States had a trade deficit in 1994, with a notable increase in the deficit after trade talks with Japan collapsed on February 14, 1994. [Source: The New York Times] 1994-02-14: The United States' debt to GNP ratio reversed its downward trend in the last decade, starting from the end of the second world war. [Source: www.nber.org] 1994-02-07: The United States had an $80 billion merchandise trade deficit in 1994. [Source: scholarlycommons.law.case.edu]; The United States imported 2.9 million tons of bananas in 1994, accounting for approximately 38% of world trade in bananas. [Source: www.wto.org] 1994-01-31: The United States has significant influence in international trade, and its embargo can have a substantial impact on trade balances. [Source: scholar.smu.edu]; The privatization of trade has led to a shift in handling marketed surplus from the government to private entities, benefiting agriculture. [Source: www.elibrary.imf.org] 1994-01-24: The United States had trade relations with Israel in 1994. [Source: www.c-span.org] 1994-01-17: NA.;"
April 1994,41586.9,51471.7,-9884.8,1994-04-01,1994-04-01,1994-04-30,-8429.6,,-7100.25,1879.9847991406743,-5870.400000000001,2510.9290093509217,-6034.5,2076.26866437527,-6265.76,1870.98225886832,-6593.683333333333,1856.2494351963223,-7310.785714285715,2543.823056889355,-8429.6,,"Available facts are as follows: 1994-03-21: NA. 1994-03-14: The United States International Trade Commission publishes data on U.S. exports, imports for consumption, and merchandise trade balance. [Source: www.usitc.gov];","Available facts are as follows: 1994-03-21: NA. 1994-03-14: The United States International Trade Commission publishes data on U.S. exports, imports for consumption, and merchandise trade balance. [Source: www.usitc.gov] 1994-03-07: NA. 1994-02-28: The United States had a trade deficit with Japan in 1990, accounting for a significant portion of the total U.S. trade deficit. [Source: www.elibrary.imf.org]; The United States had a trade surplus with Japan in the 1950s. [Source: www.foreignaffairs.com];","Available facts are as follows: 1994-03-21: NA. 1994-03-14: The United States International Trade Commission publishes data on U.S. exports, imports for consumption, and merchandise trade balance. [Source: www.usitc.gov] 1994-03-07: NA. 1994-02-28: The United States had a trade deficit with Japan in 1990, accounting for a significant portion of the total U.S. trade deficit. [Source: www.elibrary.imf.org]; The United States had a trade surplus with Japan in the 1950s. [Source: www.foreignaffairs.com] 1994-02-21: The United States had a trade deficit in 1994, with a notable increase in the deficit after trade talks with Japan collapsed on February 14, 1994. [Source: The New York Times] 1994-02-14: The United States' debt to GNP ratio reversed its downward trend in the last decade, starting from the end of the second world war. [Source: www.nber.org];"
May 1994,42215.3,52986.7,-10771.4,1994-05-01,1994-05-01,1994-05-31,-6460.3,,-5934.9,743.0278056708243,-5342.5,1152.7612241917232,-5833.775,1360.628578696871,-6559.6,2005.640109790388,-6785.466666666667,1877.2768327198485,-7589.042857142857,2730.7416171296413,-6460.3,,"Available facts are as follows: 1994-04-25: The United States international trade balance is not directly mentioned in the provided search results. However, there are mentions of trade surpluses and deficits in other countries and regions. [Source: www.elibrary.imf.org, elibrary.law.psu.edu] 1994-04-18: The United States had a Federal budget deficit in 1994. [Source: www.presidency.ucsb.edu];","Available facts are as follows: 1994-04-25: The United States international trade balance is not directly mentioned in the provided search results. However, there are mentions of trade surpluses and deficits in other countries and regions. [Source: www.elibrary.imf.org, elibrary.law.psu.edu] 1994-04-18: The United States had a Federal budget deficit in 1994. [Source: www.presidency.ucsb.edu] 1994-04-11: The United States had a record 60-percent share of the world grain trade in the 1970s. [Source: www.rd.usda.gov]; The incidence of non-tariff barriers to trade (NTBs) in the US and Japan to Indian exports is higher than their average in the World exports, with the highest coverage being in Japan. [Source: www.nipfp.org.in] 1994-04-04: The United States exports more than three times the amount of tobacco products than it imports, resulting in a surplus that affects the trade deficit. [Source: www.nejm.org];","Available facts are as follows: 1994-04-25: The United States international trade balance is not directly mentioned in the provided search results. However, there are mentions of trade surpluses and deficits in other countries and regions. [Source: www.elibrary.imf.org, elibrary.law.psu.edu] 1994-04-18: The United States had a Federal budget deficit in 1994. [Source: www.presidency.ucsb.edu] 1994-04-11: The United States had a record 60-percent share of the world grain trade in the 1970s. [Source: www.rd.usda.gov]; The incidence of non-tariff barriers to trade (NTBs) in the US and Japan to Indian exports is higher than their average in the World exports, with the highest coverage being in Japan. [Source: www.nipfp.org.in] 1994-04-04: The United States exports more than three times the amount of tobacco products than it imports, resulting in a surplus that affects the trade deficit. [Source: www.nejm.org] 1994-03-28: The United States had a huge trade deficit with Japan in automobiles and auto parts in 1994. [Source: The New York Times]; The United States had a significant shift out of agriculture in the first half of the 19th century, which was more rapid among its major trading partners. [Source: NBER] 1994-03-21: NA.;"
June 1994,43424.0,57138.9,-13714.9,1994-06-01,1994-06-01,1994-06-30,-11738.1,,-9227.5,3550.524569693893,-7467.8,3948.764949955873,-7219.85,3262.0668136423365,-7520.639999999999,2903.994325579856,-8223.583333333334,3116.2994743231384,-9008.971428571427,3522.86955464542,-11738.1,,"Available facts are as follows: 1994-05-23: The United States was considering extending trade benefits to China in 1994, with a consensus emerging in the Administration to find a formula to allow the extension. [Source: www.nytimes.com]; President Nelson Mandela mentioned that South Africa would begin trade negotiations with the United States, among others, in his 1994 State of the Nation Address. [Source: www.gov.za] 1994-05-16: NA.;","Available facts are as follows: 1994-05-23: The United States was considering extending trade benefits to China in 1994, with a consensus emerging in the Administration to find a formula to allow the extension. [Source: www.nytimes.com]; President Nelson Mandela mentioned that South Africa would begin trade negotiations with the United States, among others, in his 1994 State of the Nation Address. [Source: www.gov.za] 1994-05-16: NA. 1994-05-09: The United States had a significant trade deficit in the early 1990s, with Japan having a trade surplus. [Source: www.imf.org]; In 1994, the United States accounted for 32% of exports. [Source: documents.worldbank.org]; The trade balance of Ethiopia worsened in 1994, with a significant share of exports going to the United States. [Source: www.elibrary.imf.org] 1994-05-02: The Federal budget deficit was mentioned in the context of international trade in 1994. [Source: dspace.mit.edu];","Available facts are as follows: 1994-05-23: The United States was considering extending trade benefits to China in 1994, with a consensus emerging in the Administration to find a formula to allow the extension. [Source: www.nytimes.com]; President Nelson Mandela mentioned that South Africa would begin trade negotiations with the United States, among others, in his 1994 State of the Nation Address. [Source: www.gov.za] 1994-05-16: NA. 1994-05-09: The United States had a significant trade deficit in the early 1990s, with Japan having a trade surplus. [Source: www.imf.org]; In 1994, the United States accounted for 32% of exports. [Source: documents.worldbank.org]; The trade balance of Ethiopia worsened in 1994, with a significant share of exports going to the United States. [Source: www.elibrary.imf.org] 1994-05-02: The Federal budget deficit was mentioned in the context of international trade in 1994. [Source: dspace.mit.edu] 1994-04-25: The United States international trade balance is not directly mentioned in the provided search results. However, there are mentions of trade surpluses and deficits in other countries and regions. [Source: www.elibrary.imf.org, elibrary.law.psu.edu] 1994-04-18: The United States had a Federal budget deficit in 1994. [Source: www.presidency.ucsb.edu];"
July 1994,39218.1,54806.9,-15588.8,1994-07-01,1994-07-01,1994-07-31,-12852.6,,-11372.9,2092.6118082434687,-10213.233333333335,2494.793062226472,-10349.65,2055.1803594818634,-10396.180000000002,1782.8768709588446,-10365.3,1596.4464901774818,-10946.100000000002,2117.821595413551,-12852.6,,"Available facts are as follows: 1994-06-20: The United States had a foreign commerce activity on June 20, 1994. [Source: www.congress.gov] 1994-06-13: The United States has been involved in international trade agreements, such as the GATT, which aims to promote free trade and balance of rights and obligations among member countries. [Source: www.wto.org]; The U.S. Department of Commerce, International Trade Administration, has conducted assessments of U.S. industries, including the wood and upholstered furniture industry. [Source: www.bls.gov];","Available facts are as follows: 1994-06-20: The United States had a foreign commerce activity on June 20, 1994. [Source: www.congress.gov] 1994-06-13: The United States has been involved in international trade agreements, such as the GATT, which aims to promote free trade and balance of rights and obligations among member countries. [Source: www.wto.org]; The U.S. Department of Commerce, International Trade Administration, has conducted assessments of U.S. industries, including the wood and upholstered furniture industry. [Source: www.bls.gov] 1994-06-06: NA. 1994-05-30: The United States had a current account deficit in 1994, which was partially offset by a large net foreign loan. [Source: documents.worldbank.org]; The United States experienced an increase in imports from Russia, with shipments increasing by a factor of 370 between 1993 and 1994. [Source: hbr.org];","Available facts are as follows: 1994-06-20: The United States had a foreign commerce activity on June 20, 1994. [Source: www.congress.gov] 1994-06-13: The United States has been involved in international trade agreements, such as the GATT, which aims to promote free trade and balance of rights and obligations among member countries. [Source: www.wto.org]; The U.S. Department of Commerce, International Trade Administration, has conducted assessments of U.S. industries, including the wood and upholstered furniture industry. [Source: www.bls.gov] 1994-06-06: NA. 1994-05-30: The United States had a current account deficit in 1994, which was partially offset by a large net foreign loan. [Source: documents.worldbank.org]; The United States experienced an increase in imports from Russia, with shipments increasing by a factor of 370 between 1993 and 1994. [Source: hbr.org] 1994-05-23: The United States was considering extending trade benefits to China in 1994, with a consensus emerging in the Administration to find a formula to allow the extension. [Source: www.nytimes.com]; President Nelson Mandela mentioned that South Africa would begin trade negotiations with the United States, among others, in his 1994 State of the Nation Address. [Source: www.gov.za] 1994-05-16: NA.;"
August 1994,43589.0,59303.5,-15714.5,1994-08-01,1994-08-01,1994-08-31,-11733.8,,-10975.3,1072.6809870599925,-9800.1,2172.2355696378786,-9977.3,1808.6839432766208,-10188.679999999998,1636.126745395967,-10324.966666666664,1500.9906444300932,-10813.842857142856,1884.270929614549,-11733.8,,Available facts are as follows: 1994-07-25: The Israeli economy is tied to U.S. foreign assistance and to philanthropic donations to meet Israel's $3 billion per year balance of payments deficit. [Source: pdf.usaid.gov] 1994-07-18: NA.;,Available facts are as follows: 1994-07-25: The Israeli economy is tied to U.S. foreign assistance and to philanthropic donations to meet Israel's $3 billion per year balance of payments deficit. [Source: pdf.usaid.gov] 1994-07-18: NA. 1994-07-11: The United States had a major imbalance in the global trade surpluses in 1994. [Source] 1994-07-04: NA.;,"Available facts are as follows: 1994-07-25: The Israeli economy is tied to U.S. foreign assistance and to philanthropic donations to meet Israel's $3 billion per year balance of payments deficit. [Source: pdf.usaid.gov] 1994-07-18: NA. 1994-07-11: The United States had a major imbalance in the global trade surpluses in 1994. [Source] 1994-07-04: NA. 1994-06-27: The United States had a trade deficit during the 1990s, with exports of farm products being one of the few bright spots in the trade balance. [Source: huskiecommons.lib.niu.edu] 1994-06-20: The United States had a foreign commerce activity on June 20, 1994. [Source: www.congress.gov];"
September 1994,43766.5,58879.4,-15112.9,1994-09-01,1994-09-01,1994-09-30,-12571.3,,-11131.25,2036.5382404953743,-9791.033333333333,2731.718532962964,-9632.575,2252.841228870778,-9500.18,1973.3505471659105,-9456.316666666668,1768.2855701686494,-9888.814285714285,1978.654647673996,-12571.3,,Available facts are as follows: 1994-08-22: NA. 1994-08-15: NA.;,Available facts are as follows: 1994-08-22: NA. 1994-08-15: NA. 1994-08-08: NA. 1994-08-01: The United States has international space launch trade agreements that must conform to U.S. obligations under arms control agreements. [Source: aerospace.csis.org]; The United States and Canada share a free trade agreement. [Source: www.elibrary.imf.org]; The Balance of Payments is a relevant factor in international trade. [Source: www.elibrary.imf.org];,Available facts are as follows: 1994-08-22: NA. 1994-08-15: NA. 1994-08-08: NA. 1994-08-01: The United States has international space launch trade agreements that must conform to U.S. obligations under arms control agreements. [Source: aerospace.csis.org]; The United States and Canada share a free trade agreement. [Source: www.elibrary.imf.org]; The Balance of Payments is a relevant factor in international trade. [Source: www.elibrary.imf.org] 1994-07-25: The Israeli economy is tied to U.S. foreign assistance and to philanthropic donations to meet Israel's $3 billion per year balance of payments deficit. [Source: pdf.usaid.gov] 1994-07-18: NA.;
October 1994,45313.6,61969.8,-16656.2,1994-10-01,1994-10-01,1994-10-31,-12741.7,,-11223.4,2147.2004517510704,-10393.766666666668,2090.480636919016,-10816.45,1904.744338924956,-11009.16,1704.9117185355965,-10882.816666666668,1556.0061059220388,-11513.528571428573,2191.3949246346,-12741.7,,Available facts are as follows: 1994-09-19: The U.S. trade deficit with Japan is nearly $60 billion a year. [Source: www.chicagotribune.com] 1994-09-12: The United States had a trade balance surplus in 1994. [Source: www.elibrary.imf.org];,"Available facts are as follows: 1994-09-19: The U.S. trade deficit with Japan is nearly $60 billion a year. [Source: www.chicagotribune.com] 1994-09-12: The United States had a trade balance surplus in 1994. [Source: www.elibrary.imf.org] 1994-09-05: The United States had a growing economy in 1994, producing a surplus in state budgets. [Source: www.nytimes.com] 1994-08-29: The United States has trade treaties mandating labor standards in return for Generalised System of Preferences (GSP) benefits. [Source: digitalcommons.law.utulsa.edu]; The U.S. Government has warned the Indonesian Government that it might lose its trading privileges unless it substantially improves labor rights. [Source: www.refworld.org];","Available facts are as follows: 1994-09-19: The U.S. trade deficit with Japan is nearly $60 billion a year. [Source: www.chicagotribune.com] 1994-09-12: The United States had a trade balance surplus in 1994. [Source: www.elibrary.imf.org] 1994-09-05: The United States had a growing economy in 1994, producing a surplus in state budgets. [Source: www.nytimes.com] 1994-08-29: The United States has trade treaties mandating labor standards in return for Generalised System of Preferences (GSP) benefits. [Source: digitalcommons.law.utulsa.edu]; The U.S. Government has warned the Indonesian Government that it might lose its trading privileges unless it substantially improves labor rights. [Source: www.refworld.org] 1994-08-22: NA. 1994-08-15: NA.;"
November 1994,45673.7,61334.0,-15660.3,1994-11-01,1994-11-01,1994-11-30,-11139.7,,-9891.2,1765.6456326228092,-8241.333333333334,3118.4823718169923,-8813.225,2791.330957775042,-9201.38,2568.456327641177,-9471.833333333334,2390.908688901913,-9823.314285714285,2372.440863631499,-11139.7,,Available facts are as follows: 1994-10-24: The United States had a trade surplus of over $30 billion in 1994. [Source: www.airuniversity.af.edu] 1994-10-17: NA.;,"Available facts are as follows: 1994-10-24: The United States had a trade surplus of over $30 billion in 1994. [Source: www.airuniversity.af.edu] 1994-10-17: NA. 1994-10-10: The United States had a trade deficit in 1994, associated with a heavy inflow of imports. [Source: repositorio.cepal.org] 1994-10-03: NA.;","Available facts are as follows: 1994-10-24: The United States had a trade surplus of over $30 billion in 1994. [Source: www.airuniversity.af.edu] 1994-10-17: NA. 1994-10-10: The United States had a trade deficit in 1994, associated with a heavy inflow of imports. [Source: repositorio.cepal.org] 1994-10-03: NA. 1994-09-26: The United States government was able to finance its balance of payments deficit by issuing dollars which its trading partners would automatically accept. [Source: www.elibrary.imf.org]; The trade and investment levels between the United States and Taiwan were high and rising in 1994. [Source: web-archive-2017.ait.org.tw]; The United States had developed significant payment imbalances with other countries, leading to concerns about the balance of payments deficit. [Source: www.ftb.ca.gov] 1994-09-19: The U.S. trade deficit with Japan is nearly $60 billion a year. [Source: www.chicagotribune.com];"
December 1994,47013.3,57530.4,-10517.1,1994-12-01,1994-12-01,1994-12-31,-7307.0,,-7291.4,22.06173157302016,-6830.133333333334,799.0895903046999,-6675.375,722.1472720297431,-6677.6,625.4176724397863,-7298.3,1620.0397377842307,-7890.585714285715,2154.6980913255347,-7307.0,,"Available facts are as follows: 1994-11-21: The United States has been involved in international trade and diplomacy, with a focus on balance and fairness, as seen in the Joint Summit Statement by the Presidents of the United States and Ukraine in 1994. [Source] 1994-11-14: The United States had a current-account deficit of around -$3.7 billion in 1991. [Source: ageconsearch.umn.edu];","Available facts are as follows: 1994-11-21: The United States has been involved in international trade and diplomacy, with a focus on balance and fairness, as seen in the Joint Summit Statement by the Presidents of the United States and Ukraine in 1994. [Source] 1994-11-14: The United States had a current-account deficit of around -$3.7 billion in 1991. [Source: ageconsearch.umn.edu] 1994-11-07: The United States negotiated launch trade agreements with Russia in 1994, which may have affected the trade balance. [Source: www.princeton.edu]; The World Bank document from 1994 reported a trade balance of -32.1, -137.0, and -169.1 for Eastern and Southern African States. [Source: documents1.worldbank.org] 1994-10-31: NA.;","Available facts are as follows: 1994-11-21: The United States has been involved in international trade and diplomacy, with a focus on balance and fairness, as seen in the Joint Summit Statement by the Presidents of the United States and Ukraine in 1994. [Source] 1994-11-14: The United States had a current-account deficit of around -$3.7 billion in 1991. [Source: ageconsearch.umn.edu] 1994-11-07: The United States negotiated launch trade agreements with Russia in 1994, which may have affected the trade balance. [Source: www.princeton.edu]; The World Bank document from 1994 reported a trade balance of -32.1, -137.0, and -169.1 for Eastern and Southern African States. [Source: documents1.worldbank.org] 1994-10-31: NA. 1994-10-24: The United States had a trade surplus of over $30 billion in 1994. [Source: www.airuniversity.af.edu] 1994-10-17: NA.;"
January 1993,35957.9,42057.7,-6099.8,1993-01-01,1993-01-01,1993-01-31,-5470.6,,-6274.65,1137.0984148260868,-7396.333333333333,2102.6214360491367,-7706.875,1825.67497358283,-8140.26,1854.435122348582,-9025.65,2730.318005471157,-9025.65,2730.318005471157,-5470.6,,"Available facts are as follows: 1992-12-21: The United States has had trade restrictive policies in the past, and has been criticized for them. [Source: irl.umsl.edu]; The World Bank has been involved in trade policy reforms and adjustment lending to countries with distorted trade policies. [Source: documents1.worldbank.org] 1992-12-14: The United States had a trade surplus with Canada in 1992, with a shift in trade balance towards India and the United States during World War II. [Source: iranicaonline.org]; The U.S. dollar was floated in the International Market on December 18, 1970, but the official rate remained at the Central Bank of Egypt. [Source: pdf.usaid.gov];","Available facts are as follows: 1992-12-21: The United States has had trade restrictive policies in the past, and has been criticized for them. [Source: irl.umsl.edu]; The World Bank has been involved in trade policy reforms and adjustment lending to countries with distorted trade policies. [Source: documents1.worldbank.org] 1992-12-14: The United States had a trade surplus with Canada in 1992, with a shift in trade balance towards India and the United States during World War II. [Source: iranicaonline.org]; The U.S. dollar was floated in the International Market on December 18, 1970, but the official rate remained at the Central Bank of Egypt. [Source: pdf.usaid.gov] 1992-12-07: The United States is involved in international trade, with exports of American goods and services to foreign markets, and foreign companies doing business in the United States. [Source: www.faa.gov] 1992-11-30: The United States had a balance of payments deficit in 1992, which was a concern for the government. [Source: www.sec.gov]; The terms of trade and exports to demand in the rest of the world were considered important factors in the US trade balance. [Source: www.elibrary.imf.org];","Available facts are as follows: 1992-12-21: The United States has had trade restrictive policies in the past, and has been criticized for them. [Source: irl.umsl.edu]; The World Bank has been involved in trade policy reforms and adjustment lending to countries with distorted trade policies. [Source: documents1.worldbank.org] 1992-12-14: The United States had a trade surplus with Canada in 1992, with a shift in trade balance towards India and the United States during World War II. [Source: iranicaonline.org]; The U.S. dollar was floated in the International Market on December 18, 1970, but the official rate remained at the Central Bank of Egypt. [Source: pdf.usaid.gov] 1992-12-07: The United States is involved in international trade, with exports of American goods and services to foreign markets, and foreign companies doing business in the United States. [Source: www.faa.gov] 1992-11-30: The United States had a balance of payments deficit in 1992, which was a concern for the government. [Source: www.sec.gov]; The terms of trade and exports to demand in the rest of the world were considered important factors in the US trade balance. [Source: www.elibrary.imf.org] 1992-11-23: The International Trade Commission implemented regulations for the U.S.-Canada Free-Trade Agreement in 1992. [Source] 1992-11-16: The United States had an estimated surplus of US$2.6 billion in FY92. [Source: documents1.worldbank.org];"
February 1993,36070.4,41816.7,-5746.3,1993-02-01,1993-02-01,1993-02-28,-2177.5,,-3189.35,1430.971993087216,-4176.266666666666,1986.417363832016,-5287.75,2751.7540036614228,-6465.9,3552.365364795688,-7214.316666666667,3668.2699995592834,-7214.316666666667,3668.2699995592834,-2177.5,,Available facts are as follows: 1993-01-25: NA. 1993-01-18: The United States considers trade as essential to U.S. prosperity. [Source: www.mrlocke.com];,"Available facts are as follows: 1993-01-25: NA. 1993-01-18: The United States considers trade as essential to U.S. prosperity. [Source: www.mrlocke.com] 1993-01-11: The United States had an official settlements balance of payments deficit in the Bretton Woods International Monetary System. [Source]; In 1989, nearly half of the U.S. current account deficit was financed by foreign direct investment (FDI). [Source] 1993-01-04: NA.;","Available facts are as follows: 1993-01-25: NA. 1993-01-18: The United States considers trade as essential to U.S. prosperity. [Source: www.mrlocke.com] 1993-01-11: The United States had an official settlements balance of payments deficit in the Bretton Woods International Monetary System. [Source]; In 1989, nearly half of the U.S. current account deficit was financed by foreign direct investment (FDI). [Source] 1993-01-04: NA. 1992-12-28: In 1991, U.S. foreign trade exceeded $1.2 trillion. [Source: history.defense.gov]; The United States film and television industry experienced a trade surplus. [Source: digitalcommons.lmu.edu]; Table 4 shows the United States: Balance of Payments from 1973 to 1993. [Source: www.elibrary.imf.org] 1992-12-21: The United States has had trade restrictive policies in the past, and has been criticized for them. [Source: irl.umsl.edu]; The World Bank has been involved in trade policy reforms and adjustment lending to countries with distorted trade policies. [Source: documents1.worldbank.org];"
