date,start_date,end_date,OT,his_avg_1,his_std_1,his_avg_3,his_std_3,his_avg_5,his_std_5,prior_history_avg,prior_history_std,his_avg_2,his_std_2,his_avg_4,his_std_4,his_avg_6,his_std_6,Final_Search_2,Final_Search_4,Final_Search_6
1959-05-01,1959-05-01,1959-05-31,4.9,7.1,,5.066666666666666,1.7672954855748748,5.02,1.3590437814875571,5.5,2.262741699796952,5.5,2.262741699796952,4.85,1.5066519173319362,4.6,1.5924823389915506,NA,NA,NA
1959-06-01,1959-06-01,1959-06-30,5.4,7.6,,5.633333333333333,1.7039170558842742,5.4,1.328533025558642,6.1,2.1213203435596424,6.1,2.1213203435596424,5.324999999999999,1.5217862311551291,4.949999999999999,1.6208022704821214,NA,NA,NA
1959-07-01,1959-07-01,1959-07-31,5.2,7.4,,5.3,1.824828759089466,5.119999999999999,1.444645285182491,5.75,2.333452377915607,5.75,2.333452377915607,4.975,1.625576820700886,4.716666666666666,1.6265505423031488,NA,NA,NA
1959-08-01,1959-08-01,1959-08-31,4.8,6.7,,4.7,1.7320508075688772,4.660000000000001,1.350185172485611,5.2,2.1213203435596424,5.2,2.1213203435596424,4.4750000000000005,1.484082207965583,4.283333333333334,1.519758752785016,NA,NA,NA
1959-09-01,1959-09-01,1959-09-30,4.7,6.0,,4.366666666666666,1.4224392195567912,4.380000000000001,1.1903780911962385,4.85,1.6263455967290592,4.85,1.6263455967290592,4.15,1.2396235987858033,4.083333333333334,1.2890565025113006,NA,NA,NA
1959-10-01,1959-10-01,1959-10-31,4.7,5.5,,4.066666666666666,1.266227994214839,4.04,0.9914635646356348,4.55,1.34350288425444,4.55,1.34350288425444,3.9,1.0862780491200217,3.783333333333333,1.087044923941355,NA,NA,NA
1959-11-01,1959-11-01,1959-11-30,5.3,5.6,,4.7,0.854400374531753,4.56,0.7436396977031282,5.1,0.7071067811865476,5.1,0.7071067811865476,4.475,0.8301606270274846,4.333333333333333,0.8664102184685188,NA,NA,NA
1959-12-01,1959-12-01,1959-12-31,5.1,6.0,,5.0,1.0,4.74,0.8532291603080617,5.5,0.7071067811865476,5.5,0.7071067811865476,4.725,0.984462628374824,4.65,0.79435508432942,NA,NA,NA
1960-01-01,1960-01-01,1960-01-31,6.1,7.0,,6.233333333333334,1.159022576714247,5.840000000000001,1.0549881515922346,6.9,0.1414213562373096,6.9,0.1414213562373096,5.8500000000000005,1.2179217270963405,5.816666666666667,0.9453394452082632,NA,NA,NA
1960-02-01,1960-02-01,1960-02-29,5.7,7.0,,6.466666666666666,1.569500982265807,5.98,1.333041634758645,7.35,0.4949747468305834,7.35,0.4949747468305834,6.05,1.5286159317064136,6.033333333333332,1.1994443157840495,NA,NA,NA
1960-03-01,1960-03-01,1960-03-31,6.1,6.4,,6.133333333333334,1.715614564327703,5.66,1.3867227552759058,7.050000000000001,0.9192388155425116,7.050000000000001,0.9192388155425116,5.775,1.5734781006843832,5.783333333333334,1.2765839833973585,NA,NA,NA
1960-04-01,1960-04-01,1960-04-30,5.2,5.2,,5.566666666666666,1.77857620959388,5.139999999999999,1.4152738250953418,6.35,1.6263455967290592,6.35,1.6263455967290592,5.199999999999999,1.6268579122549909,5.3,1.3251415018781958,NA,NA,NA
1960-05-01,1960-05-01,1960-05-31,4.8,4.9,,5.3,1.6370705543744897,4.86,1.3049904214207857,6.0,1.555634918610404,6.0,1.555634918610404,5.025,1.445394986384921,5.0,1.2165525060596438,NA,NA,NA
1960-06-01,1960-06-01,1960-06-30,5.8,5.4,,5.866666666666667,1.5534906930308057,5.340000000000001,1.3183322798141597,6.5,1.555634918610404,6.5,1.555634918610404,5.575,1.3961255912942312,5.400000000000001,1.1882760622010355,NA,NA,NA
1960-07-01,1960-07-01,1960-07-31,5.5,5.2,,5.566666666666667,1.6802777548171417,5.0200000000000005,1.4113823011501885,6.300000000000001,1.5556349186104046,6.300000000000001,1.5556349186104046,5.275,1.4908051515875576,5.133333333333334,1.2925427136720344,NA,NA,NA
1960-08-01,1960-08-01,1960-08-31,5.2,4.8,,5.066666666666666,1.5176736583776282,4.54,1.2934450123604018,5.75,1.3435028842544403,5.75,1.3435028842544403,4.725,1.4150971698084909,4.683333333333334,1.2089940722214758,NA,NA,NA
1960-09-01,1960-09-01,1960-09-30,4.7,4.7,,4.8,1.1532562594670794,4.26,1.1013627921806692,5.35,0.9192388155425116,5.35,0.9192388155425116,4.449999999999999,1.173314393786536,4.433333333333333,1.0726913193769525,NA,NA,NA
1960-10-01,1960-10-01,1960-10-31,5.0,4.7,,4.6,0.9539392014169455,4.06,1.0064790112068909,5.1,0.5656854249492379,5.1,0.5656854249492379,4.225,1.0812801055539063,4.15,0.9268225288586808,NA,NA,NA
1960-11-01,1960-11-01,1960-11-30,5.6,5.3,,5.166666666666666,0.5131601439446885,4.64,0.8080841540334769,5.449999999999999,0.2121320343559641,5.449999999999999,0.2121320343559641,4.85,0.7593857166596344,4.683333333333334,0.7305249254246338,NA,NA,NA
1960-12-01,1960-12-01,1960-12-31,6.4,5.1,,5.366666666666667,0.5507570547286104,4.8,0.8689073598491382,5.55,0.636396103067893,5.55,0.636396103067893,5.025,0.8180260794538684,4.8,0.7771743691090178,NA,NA,NA
1961-01-01,1961-01-01,1961-01-31,7.7,6.1,,6.633333333333333,0.472581562625261,5.9,1.060660171779821,6.55,0.636396103067893,6.55,0.636396103067893,6.199999999999999,0.9486832980505135,5.883333333333333,0.9495613022162742,NA,NA,NA
1961-02-01,1961-02-01,1961-02-28,8.1,5.7,,6.8,1.014889156509222,5.98,1.333041634758645,6.35,0.9192388155425116,6.35,0.9192388155425116,6.275,1.3375973484822203,5.933333333333334,1.197775716345371,NA,NA,NA
1961-03-01,1961-03-01,1961-03-31,7.7,6.1,,6.733333333333333,0.8504900548115384,5.84,1.370401401050072,6.25,0.2121320343559647,6.25,0.2121320343559647,6.125,1.40089257261219,5.733333333333333,1.253262409340784,NA,NA,NA
1961-04-01,1961-04-01,1961-04-30,7.0,5.2,,5.966666666666666,1.3279056191361391,5.2,1.408900280360537,5.2,0.0,5.2,0.0,5.475,1.4637281168304448,5.15,1.2660963628413124,NA,NA,NA
1961-05-01,1961-05-01,1961-05-31,6.6,4.8,,5.599999999999999,1.2999999999999998,4.979999999999999,1.255786606076048,4.85,0.0707106781186551,4.85,0.0707106781186551,5.174999999999999,1.3598406769422169,4.849999999999999,1.1674759098157017,NA,NA,NA
1961-06-01,1961-06-01,1961-06-30,7.3,5.8,,6.266666666666666,1.1718930554164628,5.619999999999999,1.213260071048248,5.6,0.2828427124746186,5.6,0.2828427124746186,5.85,1.268857754044952,5.416666666666667,1.1940128419186564,NA,NA,NA
1961-07-01,1961-07-01,1961-07-31,6.9,5.5,,6.033333333333334,1.1930353445448856,5.32,1.294990347454374,5.35,0.2121320343559641,5.35,0.2121320343559641,5.550000000000001,1.3723459233492603,5.1000000000000005,1.277497553813705,NA,NA,NA
1961-08-01,1961-08-01,1961-08-31,6.2,5.2,,5.566666666666666,1.0016652800877814,4.819999999999999,1.243784547258889,5.0,0.2828427124746193,5.0,0.2828427124746193,5.1,1.2409673645990855,4.65,1.18785521003193,NA,NA,NA
1961-09-01,1961-09-01,1961-09-30,5.8,4.7,,5.133333333333334,0.7505553499465134,4.5,1.0222524150130436,4.7,0.0,4.7,0.0,4.775,0.942956343987709,4.333333333333333,1.001332445627658,NA,NA,NA
1961-10-01,1961-10-01,1961-10-31,5.5,5.0,,5.066666666666666,0.4041451884327379,4.380000000000001,0.9984988733093292,4.85,0.2121320343559641,4.85,0.2121320343559641,4.7,0.8041558721209878,4.216666666666667,0.9786044485218052,NA,NA,NA
1961-11-01,1961-11-01,1961-11-30,5.6,5.6,,5.5,0.1732050807568876,5.0,0.7382411530116699,5.449999999999999,0.2121320343559641,5.449999999999999,0.2121320343559641,5.275,0.4716990566028302,4.8,0.8221921916437785,NA,NA,NA
1961-12-01,1961-12-01,1961-12-31,5.8,6.4,,5.833333333333333,0.6658328118479396,5.3,0.938083151964686,5.75,0.9192388155425124,5.75,0.9192388155425124,5.625,0.6849574196011508,5.066666666666666,1.0152175464730044,NA,NA,NA
1962-01-01,1962-01-01,1962-01-31,6.7,7.7,,6.933333333333334,0.8020806277010647,6.5,1.0606601717798212,6.9,1.1313708498984762,6.9,1.1313708498984762,6.9,0.6582805886043834,6.2,1.2,NA,NA,NA
1962-02-01,1962-02-01,1962-02-28,6.5,8.1,,6.933333333333334,1.201388086062673,6.640000000000001,1.417039166713468,6.9,1.6970562748477138,6.9,1.6970562748477138,7.125,1.0531698185319718,6.333333333333333,1.4733182502998687,NA,NA,NA
1962-03-01,1962-03-01,1962-03-31,6.2,7.7,,6.733333333333334,0.8504900548115384,6.44,1.4028542333400147,6.9,1.1313708498984762,6.9,1.1313708498984762,6.9750000000000005,0.8460693430998039,6.150000000000001,1.44187378088375,NA,NA,NA
1962-04-01,1962-04-01,1962-04-30,5.5,7.0,,5.8,1.0392304845413265,5.779999999999999,1.4394443372357266,6.1,1.2727922061357857,6.1,1.2727922061357857,6.225,1.2010412149464311,5.5,1.4587666023048376,NA,NA,NA
1962-05-01,1962-05-01,1962-05-31,5.1,6.6,,5.433333333333333,1.0115993936995678,5.459999999999999,1.3390294993016396,5.699999999999999,1.2727922061357857,5.699999999999999,1.2727922061357857,5.85,1.1733143937865358,5.249999999999999,1.3034569421350286,NA,NA,NA
1962-06-01,1962-06-01,1962-06-30,5.9,7.3,,6.166666666666667,1.001665280087781,6.140000000000001,1.2759310326189264,6.55,1.0606601717798212,6.55,1.0606601717798212,6.525,1.087428158546577,5.900000000000001,1.283744522870497,NA,NA,NA
1962-07-01,1962-07-01,1962-07-31,5.3,6.9,,5.866666666666667,0.9073771725877467,5.82,1.3330416347586451,6.2,0.9899494936611668,6.2,0.9899494936611668,6.25,1.0661457061146318,5.583333333333333,1.3257702163899547,NA,NA,NA
1962-08-01,1962-08-01,1962-08-31,5.3,6.2,,5.4,0.721110255092798,5.319999999999999,1.1819475453673909,5.7,0.7071067811865476,5.7,0.7071067811865476,5.725,0.8770214744615248,5.05,1.2469963913339928,NA,NA,NA
1962-09-01,1962-09-01,1962-09-30,4.9,5.8,,5.066666666666666,0.6350852961085881,4.98,0.9364827814754524,5.25,0.7778174593052021,5.25,0.7778174593052021,5.3,0.6976149845485449,4.716666666666666,1.0571975532825766,NA,NA,NA
1962-10-01,1962-10-01,1962-10-31,4.5,5.5,,5.066666666666666,0.4041451884327379,4.86,0.7829431652425354,5.25,0.3535533905932738,5.25,0.3535533905932738,5.175,0.3947573094109003,4.566666666666667,1.003327796219494,NA,NA,NA
1962-11-01,1962-11-01,1962-11-30,5.3,5.6,,5.5,0.1732050807568876,5.340000000000001,0.433589667773576,5.6,0.0,5.6,0.0,5.525,0.1499999999999999,5.1000000000000005,0.7042726744663603,NA,NA,NA
1962-12-01,1962-12-01,1962-12-31,5.3,5.8,,5.766666666666666,0.6506407098647715,5.659999999999999,0.5983310120660639,6.1,0.4242640687119289,6.1,0.4242640687119289,5.824999999999999,0.5439056290693577,5.383333333333333,0.8635199283552563,NA,NA,NA
1963-01-01,1963-01-01,1963-01-31,6.6,6.7,,6.833333333333333,0.8082903768654763,6.859999999999999,0.5770615218501405,7.2,0.7071067811865476,7.2,0.7071067811865476,6.875,0.6652067347825037,6.533333333333332,0.9521904571390466,NA,NA,NA
1963-02-01,1963-02-01,1963-02-28,6.9,6.5,,6.766666666666667,1.222020185321557,7.0,0.9539392014169454,7.3,1.1313708498984758,7.3,1.1313708498984758,6.825,1.0045728777279754,6.616666666666667,1.2687263955111308,NA,NA,NA
1963-03-01,1963-03-01,1963-03-31,6.3,6.2,,6.666666666666667,0.8962886439832503,6.82,0.8105553651663778,6.95,1.0606601717798212,6.95,1.0606601717798212,6.6,0.7438637868140466,6.4,1.258570617804182,NA,NA,NA
1963-04-01,1963-04-01,1963-04-30,5.6,5.5,,5.9,0.9643650760992952,6.08,1.0894952959971878,6.25,1.0606601717798212,6.25,1.0606601717798212,5.725,0.8616843969807042,5.733333333333333,1.2925427136720344,NA,NA,NA
1963-05-01,1963-05-01,1963-05-31,5.5,5.1,,5.5,0.9643650760992954,5.7,1.0700467279516346,5.85,1.0606601717798212,5.85,1.0606601717798212,5.35,0.8426149773176357,5.4,1.2066482503198683,NA,NA,NA
1963-06-01,1963-06-01,1963-06-30,6.2,5.9,,6.333333333333333,0.8386497083606081,6.4,0.9823441352194248,6.6,0.989949493661166,6.6,0.989949493661166,6.1,0.8286535263104035,6.1000000000000005,1.1454256850621083,NA,NA,NA
1963-07-01,1963-07-01,1963-07-31,5.6,5.3,,5.9,0.871779788708135,6.06,1.0163660757817532,6.1,1.1313708498984762,6.1,1.1313708498984762,5.725,0.7932002689527198,5.733333333333333,1.211060141638997,NA,NA,NA
1963-08-01,1963-08-01,1963-08-31,5.2,5.3,,5.566666666666666,0.5507570547286104,5.64,0.7829431652425355,5.75,0.636396103067893,5.75,0.636396103067893,5.375,0.590903263374528,5.316666666666666,1.0571975532825768,NA,NA,NA
1963-09-01,1963-09-01,1963-09-30,4.8,4.9,,5.133333333333333,0.5859465277082313,5.22,0.6300793600809345,5.35,0.6363961030678924,5.35,0.6363961030678924,5.025,0.5251983752196241,4.966666666666666,0.8382521498133282,NA,NA,NA
1963-10-01,1963-10-01,1963-10-31,4.7,4.5,,5.0,0.5,5.04,0.4560701700396551,5.0,0.7071067811865476,5.0,0.7071067811865476,4.925,0.4349329450233296,4.8,0.7155417527999326,NA,NA,NA
1963-11-01,1963-11-01,1963-11-30,5.3,5.3,,5.5,0.1732050807568876,5.48,0.1643167672515497,5.449999999999999,0.2121320343559641,5.449999999999999,0.2121320343559641,5.45,0.1732050807568876,5.333333333333333,0.3881580434135903,NA,NA,NA
1963-12-01,1963-12-01,1963-12-31,5.3,5.3,,5.833333333333333,0.5507570547286105,5.720000000000001,0.526307894677631,5.55,0.3535533905932738,5.55,0.3535533905932738,5.65,0.5802298395176407,5.6000000000000005,0.5549774770204645,NA,NA,NA
1964-01-01,1964-01-01,1964-01-31,6.4,6.6,,7.0,0.6082762530298221,6.82,0.5890670590009259,6.65,0.0707106781186551,6.65,0.0707106781186551,6.775,0.6701989754294368,6.816666666666666,0.5269408568963568,NA,NA,NA
1964-02-01,1964-02-01,1964-02-29,6.2,6.9,,7.166666666666667,0.8326663997864528,6.840000000000001,0.8706319543871565,6.7,0.2828427124746193,6.7,0.2828427124746193,6.8,0.9999999999999998,6.983333333333334,0.8542052836799047,NA,NA,NA
1964-03-01,1964-03-01,1964-03-31,5.9,6.3,,6.733333333333333,0.8386497083606084,6.539999999999999,0.6580273550544841,6.25,0.0707106781186545,6.25,0.0707106781186545,6.574999999999999,0.7544313531837519,6.733333333333333,0.7554248252914825,NA,NA,NA
1964-04-01,1964-04-01,1964-04-30,5.3,5.6,,6.033333333333334,0.8386497083606084,5.7,0.7483314773547882,5.55,0.0707106781186545,5.55,0.0707106781186545,5.825,0.8015609770940698,6.0,0.993981891183134,NA,NA,NA
1964-05-01,1964-05-01,1964-05-31,4.8,5.5,,5.733333333333333,0.7767453465154028,5.38,0.7328028384224503,5.3,0.2828427124746193,5.3,0.2828427124746193,5.5,0.7874007874011811,5.666666666666667,0.9605553948974864,NA,NA,NA
1964-06-01,1964-06-01,1964-06-30,5.9,6.2,,6.466666666666668,0.7371114795831991,6.12,0.7190271204899018,6.050000000000001,0.2121320343559641,6.050000000000001,0.2121320343559641,6.300000000000001,0.687992248018343,6.366666666666667,0.8824209124146289,NA,NA,NA
1964-07-01,1964-07-01,1964-07-31,4.9,5.6,,5.933333333333333,0.8504900548115386,5.699999999999999,0.6892024376045113,5.449999999999999,0.2121320343559641,5.449999999999999,0.2121320343559641,5.824999999999999,0.7274384280931735,5.983333333333333,0.9282600210429548,NA,NA,NA
1964-08-01,1964-08-01,1964-08-31,4.8,5.2,,5.566666666666666,0.5507570547286104,5.34,0.5176871642217915,5.25,0.0707106781186545,5.25,0.0707106781186545,5.475,0.4856267428111155,5.566666666666666,0.7229568912920513,NA,NA,NA
1964-09-01,1964-09-01,1964-09-30,4.5,4.8,,5.166666666666667,0.5507570547286101,4.98,0.4658325879540845,4.85,0.0707106781186551,4.85,0.0707106781186551,5.05,0.506622805119022,5.15,0.5890670590009255,NA,NA,NA
1964-10-01,1964-10-01,1964-10-31,4.4,4.7,,4.9,0.529150262212918,4.88,0.3898717737923585,4.6,0.1414213562373096,4.6,0.1414213562373096,4.925,0.4349329450233296,4.983333333333333,0.43089055068157,NA,NA,NA
1964-11-01,1964-11-01,1964-11-30,4.5,5.3,,5.4,0.1732050807568876,5.42,0.1643167672515497,5.3,0.0,5.3,0.0,5.449999999999999,0.1732050807568876,5.449999999999999,0.1643167672515497,NA,NA,NA
1964-12-01,1964-12-01,1964-12-31,4.7,5.3,,5.466666666666666,0.2886751345948129,5.58,0.526307894677631,5.3,0.0,5.3,0.0,5.699999999999999,0.5228129047119376,5.65,0.5009990019950141,NA,NA,NA
1965-01-01,1965-01-01,1965-01-31,5.5,6.4,,6.566666666666666,0.1527525231651945,6.7,0.6041522986797287,6.5,0.141421356237309,6.5,0.141421356237309,6.85,0.5802298395176404,6.75,0.5540758070878028,NA,NA,NA
1965-02-01,1965-02-01,1965-02-28,5.7,6.2,,6.533333333333334,0.3511884584284247,6.6800000000000015,0.9066421565314507,6.550000000000001,0.4949747468305834,6.550000000000001,0.4949747468305834,6.925000000000001,0.8341662504161463,6.733333333333334,0.8213809510006099,NA,NA,NA
1965-03-01,1965-03-01,1965-03-31,5.1,5.9,,6.133333333333333,0.208166599946613,6.44,0.7197221686178633,6.1,0.2828427124746186,6.1,0.2828427124746186,6.525,0.8015609770940698,6.433333333333333,0.6439461675223067,NA,NA,NA
1965-04-01,1965-04-01,1965-04-30,4.7,5.3,,5.466666666666666,0.1527525231651946,5.72,0.7328028384224504,5.449999999999999,0.2121320343559641,5.449999999999999,0.2121320343559641,5.85,0.7767453465154031,5.633333333333333,0.6889605697474034,NA,NA,NA
1965-05-01,1965-05-01,1965-05-31,4.3,4.8,,5.133333333333334,0.3511884584284247,5.36,0.7503332592921628,5.15,0.4949747468305834,5.15,0.4949747468305834,5.5,0.7874007874011811,5.283333333333334,0.696897888263888,NA,NA,NA
1965-06-01,1965-06-01,1965-06-30,5.3,5.9,,6.0,0.1732050807568876,6.220000000000001,0.6220932405998315,6.050000000000001,0.2121320343559641,6.050000000000001,0.2121320343559641,6.325,0.6652067347825033,6.083333333333333,0.6493586579592717,NA,NA,NA
1965-07-01,1965-07-01,1965-07-31,4.5,4.9,,5.266666666666667,0.3511884584284243,5.640000000000001,0.7536577472566709,5.25,0.4949747468305827,5.25,0.4949747468305827,5.675000000000001,0.8655441448399191,5.566666666666667,0.697614984548545,NA,NA,NA
1965-08-01,1965-08-01,1965-08-31,4.2,4.8,,5.1000000000000005,0.2645751311064591,5.34,0.5176871642217915,5.0,0.2828427124746193,5.0,0.2828427124746193,5.375,0.590903263374528,5.25,0.5128352561983235,NA,NA,NA
1965-09-01,1965-09-01,1965-09-30,3.8,4.5,,4.733333333333333,0.2081665999466133,4.94,0.5029910535983716,4.65,0.2121320343559641,4.65,0.2121320343559641,5.0,0.5597618541248888,4.9,0.4604345773288534,NA,NA,NA
1965-10-01,1965-10-01,1965-10-31,3.6,4.4,,4.533333333333334,0.1527525231651946,4.82,0.4438468204234428,4.550000000000001,0.2121320343559641,4.550000000000001,0.2121320343559641,4.775,0.4991659710623978,4.8,0.3999999999999999,NA,NA,NA
1965-11-01,1965-11-01,1965-11-30,3.9,4.5,,5.033333333333334,0.4618802153517005,5.260000000000001,0.4505552130427522,4.9,0.5656854249492379,4.9,0.5656854249492379,5.175000000000001,0.47169905660283,5.266666666666668,0.4033195589934445,NA,NA,NA
1965-12-01,1965-12-01,1965-12-31,3.7,4.7,,5.1000000000000005,0.3464101615137752,5.5,0.6363961030678927,5.0,0.4242640687119283,5.0,0.4242640687119283,5.275,0.4499999999999999,5.433333333333334,0.5921711464320655,NA,NA,NA
1966-01-01,1966-01-01,1966-01-31,4.4,5.5,,6.166666666666667,0.5859465277082315,6.58,0.7854934754662193,5.95,0.636396103067893,5.95,0.636396103067893,6.3,0.5477225575051661,6.5,0.7293833011524189,NA,NA,NA
1966-02-01,1966-02-01,1966-02-28,4.2,5.7,,6.266666666666667,0.602771377334171,6.68,0.9066421565314507,5.95,0.3535533905932738,5.95,0.3535533905932738,6.325,0.505799696849784,6.516666666666667,0.9042492281814049,NA,NA,NA
1966-03-01,1966-03-01,1966-03-31,4.0,5.1,,5.766666666666667,0.6110100926607788,6.24,0.9423375191511798,5.5,0.5656854249492386,5.5,0.5656854249492386,5.875,0.5439056290693575,6.216666666666666,0.8447879418331365,NA,NA,NA
1966-04-01,1966-04-01,1966-04-30,3.6,4.7,,5.2,0.4582575694955837,5.62,0.8467585252006619,5.0,0.4242640687119283,5.0,0.4242640687119283,5.275,0.4031128874149273,5.550000000000001,0.776530746332687,NA,NA,NA
1966-05-01,1966-05-01,1966-05-31,3.7,4.3,,4.866666666666666,0.602771377334171,5.26,0.8677557259966654,4.55,0.3535533905932738,4.55,0.3535533905932738,4.925,0.505799696849784,5.183333333333333,0.7985403350280226,NA,NA,NA
1966-06-01,1966-06-01,1966-06-30,4.6,5.3,,5.8,0.4582575694955842,6.119999999999999,0.7362064927722384,5.6,0.4242640687119289,5.6,0.4242640687119289,5.824999999999999,0.3774917217635377,6.066666666666666,0.6713171133426189,NA,NA,NA
1966-07-01,1966-07-01,1966-07-31,3.9,4.5,,5.0,0.556776436283002,5.44,0.9154233993076648,4.7,0.2828427124746193,4.7,0.2828427124746193,5.075,0.4787135538781689,5.45,0.8191458966508958,NA,NA,NA
1966-08-01,1966-08-01,1966-08-31,3.6,4.2,,4.733333333333333,0.5033222956847166,5.14,0.73348483283569,4.5,0.4242640687119283,4.5,0.4242640687119283,4.875,0.4991659710623978,5.15,0.6565059024867942,NA,NA,NA
1966-09-01,1966-09-01,1966-09-30,3.3,3.8,,4.366666666666667,0.5131601439446885,4.76,0.7231873892705818,4.15,0.4949747468305834,4.15,0.4949747468305834,4.5,0.4966554808583781,4.75,0.6473020933072903,NA,NA,NA
1966-10-01,1966-10-01,1966-10-31,3.2,3.6,,4.233333333333333,0.5686240703077328,4.54,0.68044103344816,4.0,0.5656854249492381,4.0,0.5656854249492381,4.3,0.483045891539648,4.616666666666666,0.6369196704975179,NA,NA,NA
1966-11-01,1966-11-01,1966-11-30,3.4,3.9,,4.566666666666666,0.7023769168568492,4.92,0.7014271166700071,4.2,0.4242640687119285,4.2,0.4242640687119285,4.75,0.6806859285554044,5.033333333333334,0.6860515043833564,NA,NA,NA
1966-12-01,1966-12-01,1966-12-31,3.5,3.7,,4.566666666666666,0.8082903768654759,4.96,0.8049844718999241,4.2,0.7071067811865476,4.2,0.7071067811865476,4.75,0.7549834435270748,5.2,0.92951600308978,NA,NA,NA
1967-01-01,1967-01-01,1967-01-31,4.2,4.4,,5.433333333333334,1.0016652800877812,5.92,0.973139250056229,4.95,0.7778174593052021,4.95,0.7778174593052021,5.725,1.0045728777279757,6.216666666666666,1.1338724208069737,NA,NA,NA
1967-02-01,1967-02-01,1967-02-28,4.2,4.2,,5.366666666666667,1.0408329997330663,5.9,1.0464224768228174,4.95,1.0606601717798212,4.95,1.0606601717798212,5.75,1.14455231422596,6.266666666666667,1.2971764207950536,NA,NA,NA
1967-03-01,1967-03-01,1967-03-31,3.9,4.0,,5.0,0.953939201416946,5.5,0.9617692030835672,4.55,0.7778174593052021,4.55,0.7778174593052021,5.325,1.01447851956888,5.866666666666667,1.243650540411842,NA,NA,NA
